E_chem_mean_eV,E_h2_bind_eV,E_phys_mean_meV,adsorption_rate_cm2_s_ci95,adsorption_rate_cm2_s_mean,adsorption_rate_cm2_s_std,adsorption_rate_s_ci95,adsorption_rate_s_mean,adsorption_rate_s_std,arrival_rate_per_site_s,beam_dissociation_fraction,chemisorption_fraction,diffusion_mode,diffusion_rate_cap_s,enable_LH,enable_chemisorption_diffusion,enable_diffusion,enable_grain_cache,enable_h2_blocking,epsilon_ci95,epsilon_mean,epsilon_std,er_blocking_strength,er_cross_section_cm2,er_reaction_probability,final_h_atoms_on_surface_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_time_ci95,final_time_mean,final_time_std,gas_flux_h_cm2_s,gas_temperature_k,grain_cache_dir,grain_radius_um,h2_beam_stick_probability,h2_desorption_prefactor_s,h2_formed_ER_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_LH_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_UV_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_on_surface_ci95,h2_on_surface_mean,h2_on_surface_std,h2_release_rate_cm2_s_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_s_ci95,h2_release_rate_s_mean,h2_release_rate_s_std,h2_stick_prob_lowT,h2_stick_transition_K,h_gas_density_cm3,heterogeneity_E_bind_sigma_meV,heterogeneity_E_chem_sigma_eV,impinging_h2_molecules_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h_atoms_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,initial_h_count,initial_h_coverage,lh_exclude_chemisorption,lh_formation_mode,porosity_fraction,rng_seed,site_area_angstroms_sq,sticking_blocking_strength,sticking_probability,sticking_temp_model,surface_defect_fraction,surface_temperature_k,total_h2_desorbed_ER_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_beam_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_formed_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_released_beam_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_formed_ci95,total_h2_released_formed_gas_ci95,total_h2_released_formed_gas_mean,total_h2_released_formed_gas_std,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_total_gas_ci95,total_h2_released_total_gas_mean,total_h2_released_total_gas_std,use_3d_lattice,uv_defect_creation_rate,uv_flux_factor,uv_pulse_duration,uv_pulse_enabled,uv_stimulated_diffusion_factor
1.75,0.051,45.0,43125.843369209404,2548980.586798396,98400.32383730693,1.3548383270857236e-07,8.007858685628842e-06,3.091337344781401e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0015404140496017705,0.06120999999999999,0.0035147658453115226,1.0,1.1e-15,0.9,1.1328714332220255,3.45,2.584875035155166,763944.4601663818,283703195.1926221,1743093.616292255,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,0.709543366873149,3.1,1.6189665319514628,18.290218375145944,1102.55,41.73282817361437,0.0,0.0,0.0,2.561355685446365,913.55,5.844250435932287,17860.127648309426,686855.6886100185,40751.489294329935,5.6109245812104874e-08,2.157820785413593e-06,1.280245793899101e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.5224517101835194,1.5,1.1920791213585393,15.473876770731678,610.6,35.306775851847924,0.0,0.0,0.0,0.0,0.0,0.0,15.404140496017707,612.1,35.14765845311523,18.092825044897303,1105.65,41.28243541367455,0.0,0.0,0.0,0.0,15.404140496017707,612.1,35.14765845311523,0.0,0.0,15.404140496017707,612.1,35.14765845311523,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,45797.16471310618,2515542.8313542986,104495.4831380205,1.4387603621793616e-07,7.902810878773138e-06,3.2828224215972146e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0018546231712583616,0.059410000000000004,0.004231697432224419,1.0,1.1e-15,0.9,0.7374887688707715,2.1,1.6827296120792612,691107.0112283366,283115739.6518094,1576900.2620747664,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,0.8472146313532051,3.5,1.9330913339165219,20.648155564372484,1081.05,47.11293821625246,0.0,0.0,0.0,2.581112775121369,913.5,5.889330227310724,20926.913585849095,667976.1145521939,47748.98095634945,6.574383798361197e-08,2.0985088542506273e-06,1.500078477888664e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.6966022802446926,2.0,1.5894388284780525,18.352804208506925,592.1,41.87563039588338,0.0,0.0,0.0,0.0,0.0,0.0,18.546231712583612,594.1,42.316974322244185,20.5524605211562,1084.55,46.89459064304696,0.0,0.0,0.0,0.0,18.546231712583612,594.1,42.316974322244185,0.0,0.0,18.546231712583612,594.1,42.316974322244185,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,364336.1415716565,24292233.8149587,831306.5094022561,1.1445957457987683e-06,7.631630329235982e-05,2.6116264228195057e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014433430026012165,0.05783999999999999,0.003293278641494874,1.0,1.1e-15,0.9,0.9461468674243136,3.15,2.1588252165910684,63915.32616526939,28372710.211561613,145835.7286832789,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,0.9418632150102654,4.25,2.1490511982341367,15.590950755925189,1064.35,35.57390380010251,0.0,0.0,0.0,3.554549227472635,917.9,8.110422144896098,163669.34064884126,6489293.5948501555,373444.6648197741,5.141823982002852e-07,2.0386717084568558e-05,1.1732110155201052e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.8202350112523913,2.35,1.8715318802914818,14.726092982400854,576.05,33.60055607309278,0.0,0.0,0.0,0.0,0.0,0.0,14.433430026012163,578.4,32.93278641494873,15.260068952041227,1068.6,34.818930120508334,0.0,0.0,0.0,0.0,14.433430026012163,578.4,32.93278641494873,0.0,0.0,14.433430026012163,578.4,32.93278641494873,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,345051.24736610317,24470754.1878328,787304.1273792877,1.0840104638373436e-06,7.68771415842972e-05,2.473388862715692e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001414026847061443,0.05867,0.003226387910243965,1.0,1.1e-15,0.9,0.8797046154967676,2.85,2.007223796297028,69182.77534874463,28348790.563198548,157854.4781141732,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,1.0064637416012039,3.7,2.296450350111301,13.805849828014361,1071.75,31.500835410810097,0.0,0.0,0.0,3.36272981214276,916.85,7.672747397873786,161484.76646741963,6588044.474201956,368460.11750186625,5.073193560007092e-07,2.0696952121675704e-05,1.1575515982846955e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.709543366873149,2.1,1.6189665319514628,14.027789682213697,584.6,32.007236023979594,0.0,0.0,0.0,0.0,0.0,0.0,14.140268470614432,586.7,32.26387910243965,13.803359918970148,1075.45,31.495154180319634,0.0,0.0,0.0,0.0,14.140268470614432,586.7,32.26387910243965,0.0,0.0,14.140268470614432,586.7,32.26387910243965,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,328736.2637498645,24932150.38994128,750078.1963408132,1.0327554311651302e-06,7.832666050323545e-05,2.35644015124218e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014281762533127041,0.060899999999999996,0.003258672639038945,1.0,1.1e-15,0.9,1.1328714332220255,4.55,2.584875035155166,78865.52512830414,28405501.335255247,179947.62782459785,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,0.8660963845718448,4.3,1.9761738683361687,14.671070129231953,1094.95,33.47501031798905,0.0,0.0,0.0,3.158725225883311,914.05,7.2072697217535335,154914.00044312092,6823995.999973807,353467.5874053581,4.866766857303151e-07,2.1438215701643857e-05,1.1104511758747822e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.6878396385939477,2.6,1.5694450913417908,14.034994579340076,606.4,32.0236754522913,0.0,0.0,0.0,0.0,0.0,0.0,14.281762533127049,609.0,32.586726390389465,14.861670622248715,1099.25,33.90990384750992,0.0,0.0,0.0,0.0,14.281762533127049,609.0,32.586726390389465,0.0,0.0,14.281762533127049,609.0,32.586726390389465,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,336630.5675005505,25041714.738487802,768090.645138329,1.0575561178334938e-06,7.867086705572456e-05,2.413027928057622e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013718452544311483,0.06059,0.0031301420852230025,1.0,1.1e-15,0.9,1.2710208081447143,3.9,2.9000907426819382,87502.59021949062,28344058.398956608,199654.83667151968,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,0.6907728699758965,3.8,1.5761378513048248,16.086633581952437,1094.75,36.704904304465906,0.0,0.0,0.0,3.015035445370768,916.2,6.879412459612643,148265.39503475899,6803909.056926668,338297.4510291642,4.6578947582278747e-07,2.1375110708933887e-05,1.0627927868813752e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.4905155182909206,2.1,1.1192102478745307,13.641374710783367,603.8,31.12555220393688,0.0,0.0,0.0,0.0,0.0,0.0,13.718452544311486,605.9,31.30142085223003,16.11150056064889,1098.55,36.7616433399356,0.0,0.0,0.0,0.0,13.718452544311486,605.9,31.30142085223003,0.0,0.0,13.718452544311486,605.9,31.30142085223003,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,513.7395736956693,111940.01337166035,1172.2006219543669,1.6139604705806687e-09,3.5166992365115145e-07,3.6825768624652294e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013989614042304113,0.28515,0.0031920130589364916,1.0,1.1e-15,0.9,2.015311651490056,8.25,4.59834066181544,76859979.8416382,28377802047.694347,175371571.09710875,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.1612845823377422,54.65,7.2131094105400235,14.584542725993012,2796.85,33.277580567418845,0.0,0.0,0.0,0.0,0.0,0.0,178.56654733493664,31986.01800119652,407.43565137586967,5.609833532843312e-10,1.0048703917014989e-07,1.2799968491730046e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.1612845823377422,54.65,7.2131094105400235,14.584542725993012,2796.85,33.277580567418845,0.0,0.0,0.0,0.0,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,13.989614042304082,2851.5,31.920130589364845,0.0,0.0,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,393.62146241747985,111759.77922208191,898.1268850697588,1.236598294626028e-09,3.511037013709098e-07,2.821548824126644e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0016448073437016072,0.28430500000000003,0.003752960235109852,1.0,1.1e-15,0.9,1.9077239124977672,7.0,4.35285750066007,66444962.26423153,28354247920.99964,151607604.47472456,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.6940178097766894,52.9,8.428647890566904,16.734939504238618,2790.15,38.18414523553488,0.0,0.0,0.0,0.0,0.0,0.0,204.1758149594214,31917.604097208212,465.8683689904946,6.414372403172279e-10,1.0027211055197686e-07,1.4635686455603983e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.6940178097766894,52.9,8.428647890566904,16.734939504238618,2790.15,38.18414523553488,0.0,0.0,0.0,0.0,0.0,0.0,16.44807343701607,2843.05,37.52960235109851,16.44807343701607,2843.05,37.52960235109851,0.0,0.0,0.0,0.0,16.44807343701607,2843.05,37.52960235109851,0.0,0.0,16.44807343701607,2843.05,37.52960235109851,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,491.0774699714316,111831.73624028864,1120.4924541578905,1.5427653720057102e-09,3.5132976101068245e-07,3.5201308623852237e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0017385775092843767,0.28198,0.003966915811134835,1.0,1.1e-15,0.9,1.4394223256497543,6.95,3.2843328249833568,61902153.303673185,28414630792.190296,141242268.10268003,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.3967066878048344,53.3,5.468570485775486,17.484867562672886,2766.5,39.895257599711876,0.0,0.0,0.0,0.0,0.0,0.0,207.61834301053815,31589.08723897736,473.7231921912568,6.52252261152394e-10,9.924004440357838e-08,1.4882453004231617e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,2.3967066878048344,53.3,5.468570485775486,17.484867562672886,2766.5,39.895257599711876,0.0,0.0,0.0,0.0,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,17.385775092843787,2819.8,39.669158111348395,0.0,0.0,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,478.98787066608367,112129.48793693745,1092.9075910277966,1.5047847756431868e-09,3.522651755534682e-07,3.4334704590254445e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001596779666440517,0.22805499999999998,0.0036433753869902405,1.0,1.1e-15,0.9,1.215732311255886,5.7,2.7739388677664225,87658380.70195512,28383501838.982903,200010304.12972185,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.0626083138740623,42.9,6.987959569671853,16.705917835810222,2237.65,38.11792643612023,0.0,0.0,0.0,0.0,0.0,0.0,209.61313449695757,25577.235691090988,478.27471195102385,6.58519083431572e-10,8.035325574626613e-08,1.5025443214631128e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.0626083138740623,42.9,6.987959569671853,16.705917835810222,2237.65,38.11792643612023,0.0,0.0,0.0,0.0,0.0,0.0,15.96779666440519,2280.55,36.43375386990245,15.96779666440519,2280.55,36.43375386990245,0.0,0.0,0.0,0.0,15.96779666440519,2280.55,36.43375386990245,0.0,0.0,15.96779666440519,2280.55,36.43375386990245,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,5137.29234878396,1119398.4384616213,11721.770318541321,1.6139279902282696e-08,3.5166939107109163e-06,3.6825027519796193e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013989614042304113,0.28515,0.0031920130589364916,1.0,1.1e-15,0.9,2.015311651490056,8.25,4.59834066181544,7685745.132187602,2837784493.3944664,17536580.176846515,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.1612845823377422,54.65,7.2131094105400235,14.584542725993012,2796.85,33.277580567418845,0.0,0.0,0.0,0.0,0.0,0.0,1785.6543902338187,319859.6959998044,4074.3312253915874,5.609798714208909e-09,1.0048688711324507e-06,1.279988904598167e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.1612845823377422,54.65,7.2131094105400235,14.584542725993012,2796.85,33.277580567418845,0.0,0.0,0.0,0.0,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,13.989614042304082,2851.5,31.920130589364845,0.0,0.0,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,0.0,0.0,13.989614042304082,2851.5,31.920130589364845,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,5278.978087663745,1120717.9971793569,12045.054954844876,1.6584398778665943e-08,3.5208394266845355e-06,3.784065615822606e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0016499253922526314,0.285075,0.0037646380968162133,1.0,1.1e-15,0.9,1.886407892488288,7.0,4.304220694791763,7404333.716282694,2835517279.875784,16894483.18132831,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.497204778556425,51.9,7.979579200091088,17.61607119709309,2798.85,40.19462519711861,0.0,0.0,0.0,0.0,0.0,0.0,2167.2321788839713,320035.08388013404,4944.978035724025,6.808560691805278e-09,1.0054198684088226e-06,1.5535106669193467e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.497204778556425,51.9,7.979579200091088,17.61607119709309,2798.85,40.19462519711861,0.0,0.0,0.0,0.0,0.0,0.0,16.499253922526314,2850.75,37.646380968162134,16.499253922526314,2850.75,37.646380968162134,0.0,0.0,0.0,0.0,16.499253922526314,2850.75,37.646380968162134,0.0,0.0,16.499253922526314,2850.75,37.646380968162134,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,3924.492221795504,1117422.6851364616,8954.521821534623,1.232915593306307e-08,3.510486898579289e-06,2.8131459970942727e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0016993086371258539,0.28441000000000005,0.0038773159462917677,1.0,1.1e-15,0.9,1.894296092011628,6.95,4.322219215561425,6629178.419926169,2835583572.360234,15125809.777479144,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.816772403346494,53.5,8.708737294416332,16.946321047726894,2790.6,38.66645492984979,0.0,0.0,0.0,0.0,0.0,0.0,2092.6315081361063,319275.87122991966,4774.761534745141,6.574195772630932e-09,1.0030347315243965e-06,1.5000355760198487e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.816772403346494,53.5,8.708737294416332,16.946321047726894,2790.6,38.66645492984979,0.0,0.0,0.0,0.0,0.0,0.0,16.993086371258535,2844.1,38.77315946291767,16.993086371258535,2844.1,38.77315946291767,0.0,0.0,0.0,0.0,16.993086371258535,2844.1,38.77315946291767,0.0,0.0,16.993086371258535,2844.1,38.77315946291767,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,4910.7594026983625,1118315.4609208452,11204.889638346738,1.5427605663064148e-08,3.5132916364248116e-06,3.5201198972114444e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0017385775092843767,0.28198,0.003966915811134835,1.0,1.1e-15,0.9,1.4394223256497543,6.95,3.2843328249833568,6190241.561797132,2841467910.3693147,14124286.66257434,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.3967066878048344,53.3,5.468570485775486,17.484867562672886,2766.5,39.895257599711876,0.0,0.0,0.0,0.0,0.0,0.0,2076.174080919139,315890.3351324246,4737.210589855454,6.522493240189108e-09,9.92398756192043e-07,1.4882385987597664e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,2.3967066878048344,53.3,5.468570485775486,17.484867562672886,2766.5,39.895257599711876,0.0,0.0,0.0,0.0,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,17.385775092843787,2819.8,39.669158111348395,0.0,0.0,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,0.0,0.0,17.385775092843787,2819.8,39.669158111348395,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,50440.84863086598,11192882.08880631,115090.98610346278,1.5846459949956305e-07,3.516347614269069e-05,3.6156899643704305e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0011170461574593698,0.28504,0.002548766471514372,1.0,1.1e-15,0.9,1.8506997823014206,7.6,4.222745427724529,774363.6257116185,283567346.5924509,1766867.047341207,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.521331416860449,53.85,8.034628999393483,12.4266530108727,2796.55,28.353919250116114,0.0,0.0,0.0,0.0,0.0,0.0,15161.945087103395,3199744.187351755,34595.040699879755,4.7632655299775806e-08,1.0052292832350919e-05,1.0868352571338198e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.521331416860449,53.85,8.034628999393483,12.4266530108727,2796.55,28.353919250116114,0.0,0.0,0.0,0.0,0.0,0.0,11.17046157459367,2850.4,25.48766471514366,11.17046157459367,2850.4,25.48766471514366,0.0,0.0,0.0,0.0,11.17046157459367,2850.4,25.48766471514366,0.0,0.0,11.17046157459367,2850.4,25.48766471514366,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,42620.976470182824,11177024.46537582,97248.3680150488,1.3389774656754943e-07,3.511365794941807e-05,3.055147585296731e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013687097389416363,0.28395999999999993,0.0031229877732035613,1.0,1.1e-15,0.9,2.116126501044078,6.95,4.828370107472795,819844.9144014128,283560106.1170175,1870641.7955194444,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.2836350524829547,51.35,7.492276725156098,13.306953583905315,2788.25,30.362502843925242,0.0,0.0,0.0,0.0,0.0,0.0,18626.541331329463,3187739.978581615,42500.21694138991,5.851700540829118e-08,1.0014580498266492e-05,1.3351836931904277e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.2836350524829547,51.35,7.492276725156098,13.306953583905315,2788.25,30.362502843925242,0.0,0.0,0.0,0.0,0.0,0.0,13.68709738941637,2839.6,31.22987773203563,13.68709738941637,2839.6,31.22987773203563,0.0,0.0,0.0,0.0,13.68709738941637,2839.6,31.22987773203563,0.0,0.0,13.68709738941637,2839.6,31.22987773203563,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,48168.24767657361,11191672.08148018,109905.58792027029,1.5132501303701725e-07,3.515967479256414e-05,3.452785875987883e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0018148461439790955,0.2848,0.004140938108816968,1.0,1.1e-15,0.9,2.012299601006402,7.85,4.591468060148999,690628.3593319126,283655331.85700774,1575808.1210768449,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.6483868377005018,52.1,6.042829591646964,18.8452590492033,2795.9,42.99926559960371,0.0,0.0,0.0,0.0,0.0,0.0,21641.672816652022,3196033.419463021,49379.84853555435,6.798932033218792e-08,1.0040635111212498e-05,1.5513136939467426e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,2.6483868377005018,52.1,6.042829591646964,18.8452590492033,2795.9,42.99926559960371,0.0,0.0,0.0,0.0,0.0,0.0,18.14846143979095,2848.0,41.40938108816966,18.14846143979095,2848.0,41.40938108816966,0.0,0.0,0.0,0.0,18.14846143979095,2848.0,41.40938108816966,0.0,0.0,18.14846143979095,2848.0,41.40938108816966,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,38503.3737043926,11168324.41988526,87853.225475612,1.2096191596814196e-07,3.508632595041902e-05,2.759990477483497e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014266517732457564,0.28480500000000003,0.003255194229794007,1.0,1.1e-15,0.9,1.9496569198869729,7.0,4.44853612823483,568953.1829975192,283851025.09307015,1298181.6257115619,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.922320365884406,54.9,8.949566293519775,13.662608913226984,2793.15,31.174002326500066,0.0,0.0,0.0,0.0,0.0,0.0,15748.07260276916,3193821.473045039,35932.4090350958,4.947402919705838e-08,1.0033686076595628e-05,1.128849922504407e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.922320365884406,54.9,8.949566293519775,13.662608913226984,2793.15,31.174002326500066,0.0,0.0,0.0,0.0,0.0,0.0,14.26651773245757,2848.05,32.55194229794009,14.26651773245757,2848.05,32.55194229794009,0.0,0.0,0.0,0.0,14.26651773245757,2848.05,32.55194229794009,0.0,0.0,14.26651773245757,2848.05,32.55194229794009,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,583743.9848337936,111259893.16188836,1331929.8281071112,1.833885814331077e-06,0.0003495332629965739,4.184380963078415e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001636583012833367,0.28490000000000004,0.0037341947627722648,1.0,1.1e-15,0.9,1.2115674058620793,6.8,2.7644357947251903,76938.35498717787,28431460.172646243,175550.39982483644,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.7158470310138894,53.1,8.478455668712067,17.105747116716433,2795.9,39.03021771316222,0.0,0.0,0.0,0.0,0.0,0.0,232389.97722021115,31898670.727300107,530244.6799530814,7.300746452029147e-07,0.00010021262961616583,1.6658127911456716e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,20.0,3.7158470310138894,53.1,8.478455668712067,17.105747116716433,2795.9,39.03021771316222,0.0,0.0,0.0,0.0,0.0,0.0,16.365830128333656,2849.0,37.34194762772262,16.365830128333656,2849.0,37.34194762772262,0.0,0.0,0.0,0.0,16.365830128333656,2849.0,37.34194762772262,0.0,0.0,16.365830128333656,2849.0,37.34194762772262,True,0.5,0.0,1e-06,True,2.0
