_mrn_weight,grain_radius_um_mrn,h_gas_density_cm3,mrn_chunk_index,mrn_chunk_n_runs,mrn_size_index,output_filename,raw_runs_output,rng_seed,shard_id,surface_temperature_k,uv_flux_factor
0.7119828920923248,0.004999999999999999,1000.0,1,5,0,results/anvil_mrn_r9/aggregated_chunk_0097.csv,results/anvil_mrn_r9/raw_chunk_0097.csv,26205,97,30.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,2,5,0,results/anvil_mrn_r9/aggregated_chunk_0098.csv,results/anvil_mrn_r9/raw_chunk_0098.csv,26210,98,30.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,3,5,0,results/anvil_mrn_r9/aggregated_chunk_0099.csv,results/anvil_mrn_r9/raw_chunk_0099.csv,26215,99,30.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,0,5,1,results/anvil_mrn_r9/aggregated_chunk_0100.csv,results/anvil_mrn_r9/raw_chunk_0100.csv,26300,100,30.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,1,5,1,results/anvil_mrn_r9/aggregated_chunk_0101.csv,results/anvil_mrn_r9/raw_chunk_0101.csv,26305,101,30.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,2,5,1,results/anvil_mrn_r9/aggregated_chunk_0102.csv,results/anvil_mrn_r9/raw_chunk_0102.csv,26310,102,30.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,3,5,1,results/anvil_mrn_r9/aggregated_chunk_0103.csv,results/anvil_mrn_r9/raw_chunk_0103.csv,26315,103,30.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,0,5,2,results/anvil_mrn_r9/aggregated_chunk_0104.csv,results/anvil_mrn_r9/raw_chunk_0104.csv,26400,104,30.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,1,5,2,results/anvil_mrn_r9/aggregated_chunk_0105.csv,results/anvil_mrn_r9/raw_chunk_0105.csv,26405,105,30.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,2,5,2,results/anvil_mrn_r9/aggregated_chunk_0106.csv,results/anvil_mrn_r9/raw_chunk_0106.csv,26410,106,30.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,3,5,2,results/anvil_mrn_r9/aggregated_chunk_0107.csv,results/anvil_mrn_r9/raw_chunk_0107.csv,26415,107,30.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,0,5,3,results/anvil_mrn_r9/aggregated_chunk_0108.csv,results/anvil_mrn_r9/raw_chunk_0108.csv,26500,108,30.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,1,5,3,results/anvil_mrn_r9/aggregated_chunk_0109.csv,results/anvil_mrn_r9/raw_chunk_0109.csv,26505,109,30.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,2,5,3,results/anvil_mrn_r9/aggregated_chunk_0110.csv,results/anvil_mrn_r9/raw_chunk_0110.csv,26510,110,30.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,3,5,3,results/anvil_mrn_r9/aggregated_chunk_0111.csv,results/anvil_mrn_r9/raw_chunk_0111.csv,26515,111,30.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,0,5,4,results/anvil_mrn_r9/aggregated_chunk_0112.csv,results/anvil_mrn_r9/raw_chunk_0112.csv,26600,112,30.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,1,5,4,results/anvil_mrn_r9/aggregated_chunk_0113.csv,results/anvil_mrn_r9/raw_chunk_0113.csv,26605,113,30.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,2,5,4,results/anvil_mrn_r9/aggregated_chunk_0114.csv,results/anvil_mrn_r9/raw_chunk_0114.csv,26610,114,30.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,3,5,4,results/anvil_mrn_r9/aggregated_chunk_0115.csv,results/anvil_mrn_r9/raw_chunk_0115.csv,26615,115,30.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,0,5,5,results/anvil_mrn_r9/aggregated_chunk_0116.csv,results/anvil_mrn_r9/raw_chunk_0116.csv,26700,116,30.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,1,5,5,results/anvil_mrn_r9/aggregated_chunk_0117.csv,results/anvil_mrn_r9/raw_chunk_0117.csv,26705,117,30.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,2,5,5,results/anvil_mrn_r9/aggregated_chunk_0118.csv,results/anvil_mrn_r9/raw_chunk_0118.csv,26710,118,30.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,3,5,5,results/anvil_mrn_r9/aggregated_chunk_0119.csv,results/anvil_mrn_r9/raw_chunk_0119.csv,26715,119,30.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,0,5,6,results/anvil_mrn_r9/aggregated_chunk_0120.csv,results/anvil_mrn_r9/raw_chunk_0120.csv,26800,120,30.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,1,5,6,results/anvil_mrn_r9/aggregated_chunk_0121.csv,results/anvil_mrn_r9/raw_chunk_0121.csv,26805,121,30.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,2,5,6,results/anvil_mrn_r9/aggregated_chunk_0122.csv,results/anvil_mrn_r9/raw_chunk_0122.csv,26810,122,30.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,3,5,6,results/anvil_mrn_r9/aggregated_chunk_0123.csv,results/anvil_mrn_r9/raw_chunk_0123.csv,26815,123,30.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,0,5,7,results/anvil_mrn_r9/aggregated_chunk_0124.csv,results/anvil_mrn_r9/raw_chunk_0124.csv,26900,124,30.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,1,5,7,results/anvil_mrn_r9/aggregated_chunk_0125.csv,results/anvil_mrn_r9/raw_chunk_0125.csv,26905,125,30.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,2,5,7,results/anvil_mrn_r9/aggregated_chunk_0126.csv,results/anvil_mrn_r9/raw_chunk_0126.csv,26910,126,30.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,3,5,7,results/anvil_mrn_r9/aggregated_chunk_0127.csv,results/anvil_mrn_r9/raw_chunk_0127.csv,26915,127,30.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,0,5,8,results/anvil_mrn_r9/aggregated_chunk_0128.csv,results/anvil_mrn_r9/raw_chunk_0128.csv,27000,128,30.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,1,5,8,results/anvil_mrn_r9/aggregated_chunk_0129.csv,results/anvil_mrn_r9/raw_chunk_0129.csv,27005,129,30.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,2,5,8,results/anvil_mrn_r9/aggregated_chunk_0130.csv,results/anvil_mrn_r9/raw_chunk_0130.csv,27010,130,30.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,3,5,8,results/anvil_mrn_r9/aggregated_chunk_0131.csv,results/anvil_mrn_r9/raw_chunk_0131.csv,27015,131,30.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,0,5,9,results/anvil_mrn_r9/aggregated_chunk_0132.csv,results/anvil_mrn_r9/raw_chunk_0132.csv,27100,132,30.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,1,5,9,results/anvil_mrn_r9/aggregated_chunk_0133.csv,results/anvil_mrn_r9/raw_chunk_0133.csv,27105,133,30.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,2,5,9,results/anvil_mrn_r9/aggregated_chunk_0134.csv,results/anvil_mrn_r9/raw_chunk_0134.csv,27110,134,30.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,3,5,9,results/anvil_mrn_r9/aggregated_chunk_0135.csv,results/anvil_mrn_r9/raw_chunk_0135.csv,27115,135,30.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,0,5,10,results/anvil_mrn_r9/aggregated_chunk_0136.csv,results/anvil_mrn_r9/raw_chunk_0136.csv,27200,136,30.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,1,5,10,results/anvil_mrn_r9/aggregated_chunk_0137.csv,results/anvil_mrn_r9/raw_chunk_0137.csv,27205,137,30.0,0.0
